OBJECTID,GEOID,B00001e1,B00001m1,B00002e1,B00002m1
719,05000US17049,4481,-1,1907,-1
720,05000US17051,2994,-1,1353,-1
721,05000US17053,2339,-1,1046,-1
722,05000US17055,5659,-1,2630,-1
723,05000US17057,5669,-1,2513,-1
724,05000US17059,1160,-1,589,-1
725,05000US17061,2312,-1,1064,-1
726,05000US17063,5385,-1,2146,-1
727,05000US17065,917,-1,420,-1
728,05000US17067,3423,-1,1626,-1
729,05000US17069,791,-1,457,-1
730,05000US17071,1356,-1,705,-1
731,05000US17073,5977,-1,2602,-1
732,05000US17075,5962,-1,2592,-1
733,05000US17077,5862,-1,2644,-1
734,05000US17079,1239,-1,546,-1
735,05000US17081,6865,-1,2944,-1
736,05000US17083,2293,-1,955,-1
737,05000US17085,3320,-1,1671,-1
738,05000US17087,2138,-1,865,-1
739,05000US17089,32461,-1,11569,-1
740,05000US17091,11706,-1,4556,-1
741,05000US17093,5825,-1,2094,-1
742,05000US17095,7148,-1,3065,-1
743,05000US17097,59880,-1,22194,-1
744,05000US17099,13367,-1,5727,-1
745,05000US17101,2661,-1,858,-1
746,05000US17103,5014,-1,2005,-1
747,05000US17105,6028,-1,2319,-1
748,05000US17107,5507,-1,2021,-1
749,05000US17109,3879,-1,1614,-1
750,05000US17111,24031,-1,9167,-1
751,05000US17113,17170,-1,6856,-1
752,05000US17115,11698,-1,5148,-1
753,05000US17117,6441,-1,2882,-1
754,05000US17119,22100,-1,9437,-1
755,05000US17121,6284,-1,2836,-1
756,05000US17123,2564,-1,1184,-1
757,05000US17125,2556,-1,1185,-1
758,05000US17127,1614,-1,748,-1
759,05000US17129,1985,-1,882,-1
760,05000US17131,2915,-1,1272,-1
761,05000US17133,2595,-1,1027,-1
762,05000US17135,4999,-1,1912,-1
763,05000US17137,4460,-1,1871,-1
764,05000US17139,2117,-1,919,-1
765,05000US17141,6114,-1,2532,-1
766,05000US17143,17751,-1,7614,-1
767,05000US17145,2726,-1,1173,-1
768,05000US17147,2586,-1,1125,-1
769,05000US17149,2946,-1,1449,-1
770,05000US17151,609,-1,366,-1
771,05000US17153,1101,-1,615,-1
772,05000US17155,1364,-1,634,-1
773,05000US17157,4676,-1,1900,-1
774,05000US17159,1971,-1,904,-1
775,05000US17161,14314,-1,6232,-1
776,05000US17163,19259,-1,8309,-1
777,05000US17165,2681,-1,1250,-1
778,05000US17167,19075,-1,8510,-1
779,05000US17169,973,-1,440,-1
780,05000US17171,1282,-1,598,-1
781,05000US17173,3359,-1,1482,-1
782,05000US17175,1397,-1,610,-1
783,05000US17177,5617,-1,2519,-1
784,05000US17179,13835,-1,5784,-1
785,05000US17181,2396,-1,1041,-1
786,05000US17183,9575,-1,4291,-1
787,05000US17185,1642,-1,722,-1
788,05000US17187,2263,-1,969,-1
789,05000US17189,3072,-1,1388,-1
790,05000US17191,2690,-1,1235,-1
791,05000US17193,2143,-1,993,-1
792,05000US17195,6801,-1,2940,-1
793,05000US17197,49101,-1,17714,-1
794,05000US17199,6599,-1,2957,-1
795,05000US17201,24354,-1,10423,-1
796,05000US17203,5476,-1,2123,-1
797,05000US18001,3301,-1,1188,-1
798,05000US18003,30466,-1,12822,-1
799,05000US18005,6387,-1,2694,-1
800,05000US18007,1687,-1,740,-1
801,05000US18009,1511,-1,670,-1
802,05000US18011,5079,-1,1966,-1
803,05000US18013,1371,-1,692,-1
804,05000US18015,2535,-1,1119,-1
805,05000US18017,4261,-1,1714,-1
806,05000US18019,8224,-1,3618,-1
807,05000US18021,2694,-1,1185,-1
808,05000US18023,3582,-1,1465,-1
809,05000US18025,1477,-1,735,-1
810,05000US18027,3378,-1,1399,-1
811,05000US18029,4051,-1,1626,-1
812,05000US18031,2544,-1,1049,-1
813,05000US18033,3986,-1,1644,-1
814,05000US18035,10528,-1,4383,-1
815,05000US18037,3386,-1,1370,-1
816,05000US18039,13802,-1,5309,-1
817,05000US18041,2179,-1,937,-1
818,05000US18043,6641,-1,2852,-1
819,05000US18045,2379,-1,1064,-1
820,05000US18047,2308,-1,969,-1
821,05000US18049,1967,-1,913,-1
822,05000US18051,3872,-1,1674,-1
823,05000US18053,7045,-1,2850,-1
824,05000US18055,3444,-1,1596,-1
825,05000US18057,17215,-1,6619,-1
826,05000US18059,4744,-1,1901,-1
827,05000US18061,3185,-1,1345,-1
828,05000US18063,9923,-1,3664,-1
829,05000US18065,5902,-1,2460,-1
830,05000US18067,6799,-1,3047,-1
831,05000US18069,4454,-1,1813,-1
832,05000US18071,3885,-1,1638,-1
833,05000US18073,3154,-1,1188,-1
834,05000US18075,2680,-1,1141,-1
835,05000US18077,2938,-1,1127,-1
836,05000US18079,2015,-1,836,-1
837,05000US18081,9644,-1,3716,-1
838,05000US18083,3932,-1,1652,-1
839,05000US18085,7972,-1,3522,-1
840,05000US18087,3730,-1,1307,-1
841,05000US18089,36206,-1,15387,-1
842,05000US18091,11265,-1,4558,-1
843,05000US18093,3576,-1,1564,-1
844,05000US18095,13094,-1,5458,-1
845,05000US18097,65067,-1,30054,-1
846,05000US18099,5168,-1,2118,-1
847,05000US18101,1147,-1,519,-1
848,05000US18103,4391,-1,1766,-1
849,05000US18105,10460,-1,4114,-1
850,05000US18107,4596,-1,1951,-1
851,05000US18109,5763,-1,2320,-1
852,05000US18111,1953,-1,848,-1
853,05000US18113,4494,-1,1847,-1
854,05000US18115,732,-1,325,-1
855,05000US18117,2234,-1,989,-1
856,05000US18119,2241,-1,981,-1
857,05000US18121,1986,-1,813,-1
858,05000US18123,2262,-1,936,-1
859,05000US18125,1544,-1,678,-1
860,05000US18127,12515,-1,4989,-1
861,05000US18129,2777,-1,1230,-1
862,05000US18131,1612,-1,719,-1
863,05000US18133,3896,-1,1308,-1
864,05000US18135,3517,-1,1523,-1
865,05000US18137,3380,-1,1422,-1
866,05000US18139,1919,-1,782,-1
867,05000US18141,24386,-1,9993,-1
868,05000US18143,1688,-1,689,-1
869,05000US18145,3734,-1,1546,-1
870,05000US18147,2713,-1,1204,-1
871,05000US18149,2577,-1,1165,-1
872,05000US18151,3839,-1,1926,-1
873,05000US18153,2690,-1,1044,-1
874,05000US18155,1176,-1,544,-1
875,05000US18157,14169,-1,5391,-1
876,05000US18159,1680,-1,685,-1
877,05000US18161,894,-1,383,-1
878,05000US18163,14845,-1,6370,-1
879,05000US18165,2176,-1,1014,-1
880,05000US18167,9147,-1,3661,-1
881,05000US18169,3616,-1,1424,-1
882,05000US18171,1244,-1,561,-1
883,05000US18173,4641,-1,1839,-1
884,05000US18175,2814,-1,1213,-1
885,05000US18177,7466,-1,3149,-1
886,05000US18179,2825,-1,1135,-1
887,05000US18181,3249,-1,1499,-1
888,05000US18183,3206,-1,1345,-1
889,05000US20001,1967,-1,891,-1
890,05000US20003,1113,-1,520,-1
891,05000US20005,1870,-1,729,-1
892,05000US20007,1141,-1,573,-1
893,05000US20009,3072,-1,1343,-1
894,05000US20011,1781,-1,810,-1
895,05000US20013,2538,-1,1206,-1
896,05000US20015,6645,-1,2582,-1
897,05000US20017,646,-1,328,-1
898,05000US20019,851,-1,461,-1
899,05000US20021,2151,-1,978,-1
900,05000US20023,593,-1,316,-1
901,05000US20025,591,-1,298,-1
902,05000US20027,1092,-1,500,-1
903,05000US20029,1578,-1,738,-1
904,05000US20031,2086,-1,911,-1
905,05000US20033,499,-1,250,-1
906,05000US20035,4548,-1,1880,-1
907,05000US20037,4487,-1,1964,-1
908,05000US20039,533,-1,294,-1
909,05000US20041,2816,-1,1226,-1
910,05000US20043,1822,-1,815,-1
911,05000US20045,8047,-1,3020,-1
912,05000US20047,857,-1,430,-1
913,05000US20049,837,-1,474,-1
914,05000US20051,2496,-1,1097,-1
915,05000US20053,1320,-1,619,-1
916,05000US20055,3366,-1,1153,-1
917,05000US20057,2776,-1,1052,-1
918,05000US20059,2941,-1,1261,-1
919,05000US20061,2761,-1,1113,-1
920,05000US20063,1099,-1,512,-1
921,05000US20065,621,-1,328,-1
922,05000US20067,575,-1,196,-1
923,05000US20069,1423,-1,576,-1
924,05000US20071,280,-1,142,-1
925,05000US20073,1362,-1,824,-1
926,05000US20075,421,-1,201,-1
927,05000US20077,1232,-1,598,-1
928,05000US20079,3422,-1,1391,-1
929,05000US20081,846,-1,352,-1
930,05000US20083,567,-1,280,-1
931,05000US20085,2559,-1,1079,-1
932,05000US20087,2840,-1,1189,-1
933,05000US20089,840,-1,511,-1
934,05000US20091,44632,-1,18023,-1
935,05000US20093,537,-1,216,-1
936,05000US20095,1442,-1,659,-1
937,05000US20097,752,-1,365,-1
938,05000US20099,2942,-1,1339,-1
939,05000US20101,417,-1,218,-1
940,05000US20103,6499,-1,2272,-1
941,05000US20105,884,-1,463,-1
942,05000US20107,1512,-1,783,-1
943,05000US20109,544,-1,261,-1
944,05000US20111,3540,-1,1521,-1
945,05000US20113,3791,-1,1560,-1
946,05000US20115,2687,-1,1214,-1
947,05000US20117,2222,-1,1023,-1
948,05000US20119,1057,-1,446,-1
949,05000US20121,2776,-1,1070,-1
950,05000US20123,972,-1,505,-1
951,05000US20125,3930,-1,1814,-1
952,05000US20127,1095,-1,556,-1
953,05000US20129,504,-1,239,-1
954,05000US20131,2065,-1,868,-1
955,05000US20133,2130,-1,924,-1
956,05000US20135,833,-1,453,-1
957,05000US20137,805,-1,317,-1
958,05000US20139,3146,-1,1373,-1
959,05000US20141,1057,-1,544,-1
960,05000US20143,1425,-1,609,-1
961,05000US20145,830,-1,343,-1
962,05000US20147,1301,-1,674,-1
963,05000US20149,2782,-1,1127,-1
964,05000US20151,1360,-1,605,-1
965,05000US20153,697,-1,360,-1
966,05000US20155,6907,-1,2957,-1
967,05000US20157,1290,-1,705,-1
968,05000US20159,1920,-1,836,-1
969,05000US20161,6118,-1,2148,-1
970,05000US20163,1198,-1,598,-1
971,05000US20165,963,-1,516,-1
972,05000US20167,1011,-1,529,-1
973,05000US20169,4818,-1,2057,-1
974,05000US20171,266,-1,108,-1
975,05000US20173,40926,-1,17264,-1
976,05000US20175,1785,-1,631,-1
977,05000US20177,14737,-1,6354,-1
978,05000US20179,530,-1,263,-1
979,05000US20181,471,-1,228,-1
980,05000US20183,911,-1,530,-1
981,05000US20185,1220,-1,574,-1
982,05000US20187,365,-1,168,-1
983,05000US20189,670,-1,260,-1
984,05000US20191,3583,-1,1610,-1
985,05000US20193,898,-1,366,-1
986,05000US20195,460,-1,243,-1
987,05000US20197,1632,-1,735,-1
988,05000US20199,442,-1,228,-1
989,05000US20201,1787,-1,857,-1
990,05000US20203,402,-1,167,-1
991,05000US20205,1683,-1,777,-1
992,05000US20207,806,-1,435,-1
993,05000US20209,14348,-1,6176,-1
994,05000US21001,1800,-1,770,-1
995,05000US21003,1880,-1,797,-1
996,05000US21005,1610,-1,657,-1
997,05000US21007,1353,-1,627,-1
998,05000US21009,3503,-1,1468,-1
999,05000US21011,1252,-1,588,-1
1000,05000US21013,2364,-1,1045,-1
1001,05000US21015,7830,-1,2948,-1
1002,05000US21017,1999,-1,855,-1
1003,05000US21019,4263,-1,1853,-1
1004,05000US21021,2944,-1,1165,-1
1005,05000US21023,1183,-1,550,-1
1006,05000US21025,1747,-1,781,-1
1007,05000US21027,2213,-1,1142,-1
1008,05000US21029,6432,-1,2610,-1
1009,05000US21031,1264,-1,578,-1
1010,05000US21033,1008,-1,453,-1
1011,05000US21035,3121,-1,1368,-1
1012,05000US21037,8477,-1,3560,-1
1013,05000US21039,942,-1,438,-1
1014,05000US21041,1205,-1,482,-1
1015,05000US21043,2409,-1,1057,-1
1016,05000US21045,1406,-1,665,-1
1017,05000US21047,6426,-1,2322,-1
1018,05000US21049,2960,-1,1231,-1
1019,05000US21051,1846,-1,797,-1
1020,05000US21053,806,-1,430,-1
1021,05000US21055,1072,-1,475,-1
1022,05000US21057,694,-1,372,-1
1023,05000US21059,8041,-1,3303,-1
1024,05000US21061,1037,-1,540,-1
1025,05000US21063,769,-1,315,-1
1026,05000US21065,1299,-1,614,-1
1027,05000US21067,23349,-1,10038,-1
1028,05000US21069,1410,-1,651,-1
1029,05000US21071,3027,-1,1374,-1
1030,05000US21073,3466,-1,1464,-1
1031,05000US21075,839,-1,388,-1
1032,05000US21077,1013,-1,469,-1
1033,05000US21079,1399,-1,595,-1
1034,05000US21081,1927,-1,772,-1
1035,05000US21083,3164,-1,1369,-1
1036,05000US21085,2364,-1,1215,-1
1037,05000US21087,1276,-1,594,-1
1038,05000US21089,4086,-1,1846,-1
1039,05000US21091,1327,-1,563,-1
1040,05000US21093,7730,-1,3042,-1
1041,05000US21095,3231,-1,1544,-1
1042,05000US21097,1525,-1,658,-1
1043,05000US21099,2199,-1,973,-1
1044,05000US21101,3788,-1,1640,-1
1045,05000US21103,2041,-1,875,-1
1046,05000US21105,584,-1,271,-1
1047,05000US21107,4856,-1,2140,-1
1048,05000US21109,861,-1,399,-1
1049,05000US21111,68788,-1,30458,-1
1050,05000US21113,3625,-1,1324,-1
1051,05000US21115,1719,-1,731,-1
1052,05000US21117,13035,-1,5702,-1
1053,05000US21119,1615,-1,748,-1
1054,05000US21121,2180,-1,983,-1
1055,05000US21123,1302,-1,560,-1
1056,05000US21125,4333,-1,1790,-1
1057,05000US21127,1499,-1,717,-1
1058,05000US21129,892,-1,391,-1
1059,05000US21131,816,-1,403,-1
1060,05000US21133,1966,-1,955,-1
1061,05000US21135,1229,-1,596,-1
1062,05000US21137,1994,-1,880,-1
1063,05000US21139,1096,-1,556,-1
1064,05000US21141,2458,-1,1118,-1
1065,05000US21143,1218,-1,543,-1
1066,05000US21145,4672,-1,2192,-1
1067,05000US21147,1177,-1,480,-1
1068,05000US21149,1447,-1,654,-1
1069,05000US21151,6400,-1,2461,-1
1070,05000US21153,1179,-1,558,-1
1071,05000US21155,2235,-1,887,-1
1072,05000US21157,2269,-1,1058,-1
1073,05000US21159,1157,-1,439,-1
1074,05000US21161,1702,-1,790,-1
1075,05000US21163,2381,-1,967,-1
1076,05000US21165,715,-1,395,-1
1077,05000US21167,2007,-1,912,-1
1078,05000US21169,1110,-1,505,-1
1079,05000US21171,1296,-1,614,-1
1080,05000US21173,2131,-1,927,-1
1081,05000US21175,1812,-1,736,-1
1082,05000US21177,3056,-1,1300,-1
1083,05000US21179,3321,-1,1368,-1
1084,05000US21181,811,-1,357,-1
1085,05000US21183,2646,-1,1159,-1
1086,05000US21185,6899,-1,2230,-1
1087,05000US21187,947,-1,473,-1
1088,05000US21189,446,-1,218,-1
1089,05000US21191,1179,-1,543,-1
1090,05000US21193,2151,-1,943,-1
1091,05000US21195,5721,-1,2584,-1
1092,05000US21197,1017,-1,443,-1
1093,05000US21199,4810,-1,2233,-1
1094,05000US21201,320,-1,163,-1
1095,05000US21203,1664,-1,730,-1
1096,05000US21205,1738,-1,609,-1
1097,05000US21207,1728,-1,935,-1
1098,05000US21209,4129,-1,1565,-1
1099,05000US21211,3192,-1,1199,-1
1100,05000US21213,1361,-1,571,-1
1101,05000US21215,1375,-1,528,-1
1102,05000US21217,1779,-1,722,-1
1103,05000US21219,1476,-1,619,-1
1104,05000US21221,1074,-1,531,-1
1105,05000US21223,827,-1,375,-1
1106,05000US21225,1733,-1,613,-1
1107,05000US21227,8479,-1,3285,-1
1108,05000US21229,1356,-1,582,-1
1109,05000US21231,1307,-1,678,-1
1110,05000US21233,1790,-1,750,-1
1111,05000US21235,2521,-1,991,-1
1112,05000US21237,620,-1,329,-1
1113,05000US21239,2249,-1,996,-1
1114,05000US22001,4168,-1,1709,-1
1115,05000US22003,2624,-1,950,-1
1116,05000US22005,5871,-1,2258,-1
1117,05000US22007,1698,-1,723,-1
1118,05000US22009,3716,-1,1515,-1
1119,05000US22011,4847,-1,2075,-1
1120,05000US22013,1901,-1,995,-1
1121,05000US22015,7372,-1,3037,-1
1122,05000US22017,17372,-1,7843,-1
1123,05000US22019,13217,-1,5574,-1
1124,05000US22021,995,-1,482,-1
1125,05000US22023,552,-1,258,-1
1126,05000US22025,1154,-1,513,-1
1127,05000US22027,1810,-1,806,-1
1128,05000US22029,1852,-1,725,-1
1129,05000US22031,2713,-1,1254,-1
1130,05000US22033,26866,-1,11588,-1
1131,05000US22035,743,-1,280,-1
1132,05000US22037,2232,-1,857,-1
1133,05000US22039,2912,-1,1222,-1
1134,05000US22041,2116,-1,895,-1
1135,05000US22043,2312,-1,996,-1
1136,05000US22045,4711,-1,1924,-1
1137,05000US22047,3299,-1,1110,-1
1138,05000US22049,1831,-1,828,-1
1139,05000US22051,31775,-1,14480,-1
1140,05000US22053,2648,-1,1145,-1
1141,05000US22055,13128,-1,5541,-1
1142,05000US22057,7475,-1,3056,-1
1143,05000US22059,1453,-1,606,-1
1144,05000US22061,3925,-1,1534,-1
1145,05000US22063,7048,-1,2882,-1
1146,05000US22065,1489,-1,603,-1
1147,05000US22067,2273,-1,1051,-1
1148,05000US22069,5151,-1,2535,-1
1149,05000US22071,34208,-1,17933,-1
1150,05000US22073,11549,-1,4688,-1
1151,05000US22075,1588,-1,642,-1
1152,05000US22077,2025,-1,979,-1
1153,05000US22079,9818,-1,4353,-1
1154,05000US22081,1013,-1,480,-1
1155,05000US22083,2032,-1,781,-1
1156,05000US22085,3536,-1,2051,-1
1157,05000US22087,3840,-1,1642,-1
1158,05000US22089,3713,-1,1440,-1
1159,05000US22091,791,-1,381,-1
1160,05000US22093,1862,-1,729,-1
1161,05000US22095,2876,-1,1143,-1
1162,05000US22097,6843,-1,3099,-1
1163,05000US22099,3319,-1,1416,-1
1164,05000US22101,4848,-1,2005,-1
1165,05000US22103,15146,-1,6143,-1
1166,05000US22105,7253,-1,2903,-1
1167,05000US22107,687,-1,442,-1
1168,05000US22109,6544,-1,2531,-1
1169,05000US22111,2026,-1,1039,-1
1170,05000US22113,4195,-1,1838,-1
1171,05000US22115,8491,-1,3736,-1
1172,05000US22117,3288,-1,1393,-1
1173,05000US22119,3807,-1,1808,-1
1174,05000US22121,1681,-1,672,-1
1175,05000US22123,1514,-1,691,-1
1176,05000US22125,1502,-1,429,-1
1177,05000US22127,1620,-1,642,-1
1178,05000US25001,16145,-1,10172,-1
1179,05000US25003,14250,-1,7170,-1
1180,05000US25005,40678,-1,16443,-1
1181,05000US25007,1181,-1,1396,-1
1182,05000US25009,56217,-1,22223,-1
1183,05000US25011,10620,-1,4870,-1
1184,05000US25013,35245,-1,14245,-1
1185,05000US25015,14954,-1,5276,-1
1186,05000US25017,116708,-1,44674,-1
1187,05000US25019,1059,-1,941,-1
1188,05000US25021,50477,-1,18945,-1
1189,05000US25023,36520,-1,13929,-1
1190,05000US25025,54779,-1,22807,-1
1191,05000US25027,61614,-1,24144,-1
1192,05000US24001,7718,-1,3249,-1
1193,05000US24003,36992,-1,14070,-1
1194,05000US24005,63190,-1,25841,-1
1195,05000US24009,6586,-1,2505,-1
1196,05000US24011,3626,-1,1448,-1
1197,05000US24013,14189,-1,5176,-1
1198,05000US24015,7190,-1,2943,-1
1199,05000US24017,10787,-1,4016,-1
1200,05000US24019,3417,-1,1685,-1
1201,05000US24021,19958,-1,7484,-1
1202,05000US24023,3577,-1,1835,-1
1203,05000US24025,18416,-1,7227,-1
1204,05000US24027,20489,-1,7509,-1
1205,05000US24029,2137,-1,1044,-1
1206,05000US24031,77697,-1,29898,-1
1207,05000US24033,66628,-1,25726,-1
1208,05000US24035,4196,-1,1766,-1
1209,05000US24037,7088,-1,2614,-1
1210,05000US24039,2703,-1,885,-1
1211,05000US24041,3627,-1,1846,-1
1212,05000US24043,12606,-1,4899,-1
1213,05000US24045,7297,-1,2978,-1
1214,05000US24047,3885,-1,3128,-1
1215,05000US24510,46164,-1,22320,-1
1216,05000US23001,9479,-1,4026,-1
1217,05000US23003,13526,-1,7477,-1
1218,05000US23005,23517,-1,10852,-1
1219,05000US23007,4534,-1,3545,-1
1220,05000US23009,8737,-1,6258,-1
1221,05000US23011,11999,-1,5712,-1
1222,05000US23013,5184,-1,2988,-1
1223,05000US23015,4991,-1,3097,-1
1224,05000US23017,8533,-1,5787,-1
1225,05000US23019,18659,-1,9199,-1
1226,05000US23021,3419,-1,3123,-1
1227,05000US23023,3682,-1,1885,-1
1228,05000US23025,6957,-1,4360,-1
1229,05000US23027,7246,-1,3786,-1
1230,05000US23029,8590,-1,5663,-1
1231,05000US23031,15708,-1,7701,-1
1232,05000US26001,3213,-1,2522,-1
1233,05000US26003,1974,-1,1277,-1
1234,05000US26005,12725,-1,5387,-1
1235,05000US26007,4442,-1,2213,-1
1236,05000US26009,5181,-1,3092,-1
1237,05000US26011,4496,-1,2395,-1
1238,05000US26013,2049,-1,1172,-1
1239,05000US26015,6799,-1,2791,-1
1240,05000US26017,10631,-1,4607,-1
1241,05000US26019,3791,-1,2434,-1
1242,05000US26021,18065,-1,8661,-1
1243,05000US26023,7583,-1,3335,-1
1244,05000US26025,15518,-1,6751,-1
1245,05000US26027,6417,-1,3090,-1
1246,05000US26029,5564,-1,3326,-1
1247,05000US26031,5351,-1,3249,-1
1248,05000US26033,6793,-1,3659,-1
1249,05000US26035,5616,-1,3516,-1
1250,05000US26037,9831,-1,3927,-1
1251,05000US26039,2330,-1,1576,-1
1252,05000US26041,5549,-1,3040,-1
1253,05000US26043,3158,-1,1689,-1
1254,05000US26045,12295,-1,5154,-1
1255,05000US26047,6114,-1,3452,-1
1256,05000US26049,35500,-1,15757,-1
1257,05000US26051,5703,-1,3219,-1
1258,05000US26053,2898,-1,1741,-1
1259,05000US26055,7542,-1,3349,-1
1260,05000US26057,8306,-1,3021,-1
1261,05000US26059,9145,-1,3942,-1
1262,05000US26061,6257,-1,3051,-1
1263,05000US26063,9275,-1,5078,-1
1264,05000US26065,26515,-1,10847,-1
1265,05000US26067,9589,-1,3591,-1
1266,05000US26069,4626,-1,2940,-1
1267,05000US26071,2798,-1,1986,-1
1268,05000US26073,11387,-1,4642,-1
1269,05000US26075,15699,-1,6220,-1
1270,05000US26077,22541,-1,9282,-1
1271,05000US26079,3666,-1,2356,-1
1272,05000US26081,48225,-1,18875,-1
1273,05000US26083,653,-1,696,-1
1274,05000US26085,2984,-1,3553,-1
1275,05000US26087,10656,-1,4178,-1
1276,05000US26089,4027,-1,2521,-1
1277,05000US26091,13499,-1,5415,-1
1278,05000US26093,19265,-1,7383,-1
1279,05000US26095,1464,-1,779,-1
1280,05000US26097,2508,-1,2034,-1
1281,05000US26099,69274,-1,28913,-1
1282,05000US26101,5489,-1,3026,-1
1283,05000US26103,9468,-1,4906,-1
1284,05000US26105,5691,-1,3008,-1
1285,05000US26107,7139,-1,3256,-1
1286,05000US26109,5143,-1,2787,-1
1287,05000US26111,10164,-1,4174,-1
1288,05000US26113,4353,-1,2266,-1
1289,05000US26115,14577,-1,5959,-1
1290,05000US26117,9910,-1,4220,-1
1291,05000US26119,2001,-1,1621,-1
1292,05000US26121,17916,-1,7283,-1
1293,05000US26123,9462,-1,4606,-1
1294,05000US26125,109258,-1,45747,-1
1295,05000US26127,6242,-1,3383,-1
1296,05000US26129,4818,-1,2998,-1
1297,05000US26131,2004,-1,1464,-1
1298,05000US26133,6233,-1,3318,-1
1299,05000US26135,1762,-1,1495,-1
1300,05000US26137,3496,-1,1851,-1
1301,05000US26139,21925,-1,7890,-1
1302,05000US26141,4139,-1,2632,-1
1303,05000US26143,3429,-1,2681,-1
1304,05000US26145,21598,-1,9080,-1
1305,05000US26147,17634,-1,7481,-1
1306,05000US26149,8656,-1,3789,-1
1307,05000US26151,10101,-1,4959,-1
1308,05000US26153,1830,-1,1270,-1
1309,05000US26155,9523,-1,3968,-1
1310,05000US26157,9902,-1,4384,-1
1311,05000US26159,9487,-1,4364,-1
1312,05000US26161,33094,-1,13463,-1
1313,05000US26163,147892,-1,68704,-1
1314,05000US26165,5809,-1,2952,-1
1315,05000US27001,5375,-1,4160,-1
1316,05000US27003,30475,-1,11609,-1
1317,05000US27005,9520,-1,4986,-1
1318,05000US27007,8367,-1,3997,-1
1319,05000US27009,6284,-1,2403,-1
1320,05000US27011,1799,-1,967,-1
1321,05000US27013,11191,-1,4546,-1
1322,05000US27015,5484,-1,2316,-1
1323,05000US27017,7498,-1,3372,-1
1324,05000US27019,11183,-1,4111,-1
1325,05000US27021,10181,-1,7131,-1
1326,05000US27023,3271,-1,1430,-1
1327,05000US27025,7787,-1,2979,-1
1328,05000US27027,9597,-1,3681,-1
1329,05000US27029,3792,-1,1849,-1
1330,05000US27031,1151,-1,815,-1
1331,05000US27033,3265,-1,1433,-1
1332,05000US27035,11811,-1,6949,-1
1333,05000US27037,37874,-1,14920,-1
1334,05000US27039,4913,-1,1907,-1
1335,05000US27041,7387,-1,3688,-1
1336,05000US27043,4821,-1,2229,-1
1337,05000US27045,7458,-1,3350,-1
1338,05000US27047,7755,-1,3405,-1
1339,05000US27049,9329,-1,3783,-1
1340,05000US27051,2503,-1,1235,-1
1341,05000US27053,101896,-1,43386,-1
1342,05000US27055,5502,-1,2343,-1
1343,05000US27057,6278,-1,3796,-1
1344,05000US27059,6115,-1,2417,-1
1345,05000US27061,9823,-1,5421,-1
1346,05000US27063,3434,-1,1564,-1
1347,05000US27065,4516,-1,2154,-1
1348,05000US27067,9710,-1,4252,-1
1349,05000US27069,1801,-1,996,-1
1350,05000US27071,1872,-1,1054,-1
1351,05000US27073,3076,-1,1465,-1
1352,05000US27075,1807,-1,1123,-1
1353,05000US27077,536,-1,420,-1
1354,05000US27079,6669,-1,2871,-1
1355,05000US27081,2479,-1,1212,-1
1356,05000US27083,5993,-1,2483,-1
1357,05000US27085,6833,-1,2792,-1
1358,05000US27087,2356,-1,1329,-1
1359,05000US27089,4168,-1,2017,-1
1360,05000US27091,5325,-1,2403,-1
1361,05000US27093,6818,-1,2956,-1
1362,05000US27095,6443,-1,3141,-1
1363,05000US27097,10319,-1,4434,-1
1364,05000US27099,8084,-1,3416,-1
1365,05000US27101,3664,-1,1768,-1
1366,05000US27103,5736,-1,2164,-1
1367,05000US27105,5216,-1,2203,-1
1368,05000US27107,2748,-1,1315,-1
1369,05000US27109,17271,-1,6912,-1
1370,05000US27111,17346,-1,9366,-1
1371,05000US27113,3021,-1,1309,-1
1372,05000US27115,8249,-1,4406,-1
1373,05000US27117,2935,-1,1267,-1
1374,05000US27119,8511,-1,3827,-1
1375,05000US27121,4057,-1,2002,-1
1376,05000US27123,44885,-1,18150,-1
1377,05000US27125,1729,-1,808,-1
1378,05000US27127,5547,-1,2443,-1
1379,05000US27129,5479,-1,2491,-1
1380,05000US27131,9717,-1,3473,-1
1381,05000US27133,2885,-1,1208,-1
1382,05000US27135,4768,-1,2169,-1
1383,05000US27137,31685,-1,15714,-1
1384,05000US27139,12546,-1,4562,-1
1385,05000US27141,7436,-1,2647,-1
