OBJECTID,GEOID,B00001e1,B00001m1,B00002e1,B00002m1
2783,05000US49011,23825,-1,7469,-1
2784,05000US49013,3028,-1,1328,-1
2785,05000US49015,1782,-1,737,-1
2786,05000US49017,1150,-1,657,-1
2787,05000US49019,590,-1,316,-1
2788,05000US49021,3352,-1,1547,-1
2789,05000US49023,1509,-1,502,-1
2790,05000US49025,932,-1,535,-1
2791,05000US49027,2068,-1,858,-1
2792,05000US49029,1015,-1,333,-1
2793,05000US49031,459,-1,251,-1
2794,05000US49033,530,-1,423,-1
2795,05000US49035,77783,-1,27161,-1
2796,05000US49037,2160,-1,1012,-1
2797,05000US49039,3965,-1,1394,-1
2798,05000US49041,3048,-1,1161,-1
2799,05000US49043,3659,-1,1945,-1
2800,05000US49045,4439,-1,1474,-1
2801,05000US49047,2868,-1,1021,-1
2802,05000US49049,46707,-1,13310,-1
2803,05000US49051,2172,-1,898,-1
2804,05000US49053,9685,-1,3765,-1
2805,05000US49055,603,-1,287,-1
2806,05000US49057,18255,-1,6595,-1
2807,05000US50001,7734,-1,3269,-1
2808,05000US50003,5270,-1,2880,-1
2809,05000US50005,5018,-1,2508,-1
2810,05000US50007,14944,-1,5417,-1
2811,05000US50009,1820,-1,1351,-1
2812,05000US50011,5825,-1,2517,-1
2813,05000US50013,1619,-1,966,-1
2814,05000US50015,3361,-1,1559,-1
2815,05000US50017,5372,-1,2580,-1
2816,05000US50019,5755,-1,3157,-1
2817,05000US50021,8987,-1,4618,-1
2818,05000US50023,8387,-1,4000,-1
2819,05000US50025,6614,-1,4130,-1
2820,05000US50027,7031,-1,3962,-1
2821,05000US51001,3213,-1,1741,-1
2822,05000US51003,7584,-1,2900,-1
2823,05000US51005,1583,-1,750,-1
2824,05000US51007,732,-1,299,-1
2825,05000US51009,2701,-1,1116,-1
2826,05000US51011,1243,-1,579,-1
2827,05000US51013,14200,-1,6790,-1
2828,05000US51015,5157,-1,1939,-1
2829,05000US51017,224,-1,135,-1
2830,05000US51019,4940,-1,2200,-1
2831,05000US51021,660,-1,265,-1
2832,05000US51023,2722,-1,1163,-1
2833,05000US51025,1722,-1,681,-1
2834,05000US51027,1879,-1,884,-1
2835,05000US51029,1673,-1,518,-1
2836,05000US51031,3766,-1,1685,-1
2837,05000US51033,2278,-1,874,-1
2838,05000US51035,1934,-1,981,-1
2839,05000US51036,1565,-1,751,-1
2840,05000US51037,1333,-1,631,-1
2841,05000US51041,22921,-1,8969,-1
2842,05000US51043,1207,-1,482,-1
2843,05000US51045,309,-1,147,-1
2844,05000US51047,3101,-1,1072,-1
2845,05000US51049,577,-1,257,-1
2846,05000US51051,1557,-1,746,-1
2847,05000US51053,2015,-1,828,-1
2848,05000US51057,942,-1,477,-1
2849,05000US51059,78142,-1,29434,-1
2850,05000US51061,5241,-1,2014,-1
2851,05000US51063,932,-1,469,-1
2852,05000US51065,1733,-1,660,-1
2853,05000US51067,3514,-1,1607,-1
2854,05000US51069,5686,-1,2237,-1
2855,05000US51071,1821,-1,842,-1
2856,05000US51073,2386,-1,979,-1
2857,05000US51075,1862,-1,625,-1
2858,05000US51077,1532,-1,837,-1
2859,05000US51079,1230,-1,504,-1
2860,05000US51081,1278,-1,353,-1
2861,05000US51083,2895,-1,1381,-1
2862,05000US51085,7985,-1,2948,-1
2863,05000US51087,20606,-1,8869,-1
2864,05000US51089,4164,-1,1920,-1
2865,05000US51091,311,-1,240,-1
2866,05000US51093,2834,-1,1156,-1
2867,05000US51095,4128,-1,1741,-1
2868,05000US51097,492,-1,243,-1
2869,05000US51099,1831,-1,722,-1
2870,05000US51101,1273,-1,539,-1
2871,05000US51103,1290,-1,781,-1
2872,05000US51105,1977,-1,929,-1
2873,05000US51107,22791,-1,7960,-1
2874,05000US51109,2283,-1,1077,-1
2875,05000US51111,1616,-1,672,-1
2876,05000US51113,768,-1,360,-1
2877,05000US51115,508,-1,312,-1
2878,05000US51117,3060,-1,1568,-1
2879,05000US51119,922,-1,563,-1
2880,05000US51121,6159,-1,2213,-1
2881,05000US51125,833,-1,476,-1
2882,05000US51127,1373,-1,526,-1
2883,05000US51131,1270,-1,731,-1
2884,05000US51133,872,-1,542,-1
2885,05000US51135,1305,-1,514,-1
2886,05000US51137,2204,-1,949,-1
2887,05000US51139,2067,-1,978,-1
2888,05000US51141,1357,-1,693,-1
2889,05000US51143,5577,-1,2539,-1
2890,05000US51145,2457,-1,720,-1
2891,05000US51147,1745,-1,527,-1
2892,05000US51149,2510,-1,809,-1
2893,05000US51153,27418,-1,9490,-1
2894,05000US51155,2649,-1,1219,-1
2895,05000US51157,623,-1,302,-1
2896,05000US51159,991,-1,342,-1
2897,05000US51161,6598,-1,2731,-1
2898,05000US51163,1693,-1,815,-1
2899,05000US51165,7235,-1,2987,-1
2900,05000US51167,1901,-1,940,-1
2901,05000US51169,2245,-1,1151,-1
2902,05000US51171,3565,-1,1627,-1
2903,05000US51173,2814,-1,1329,-1
2904,05000US51175,2176,-1,817,-1
2905,05000US51177,8485,-1,3100,-1
2906,05000US51179,9910,-1,3369,-1
2907,05000US51181,765,-1,393,-1
2908,05000US51183,1545,-1,559,-1
2909,05000US51185,3535,-1,1583,-1
2910,05000US51187,2586,-1,1039,-1
2911,05000US51191,4392,-1,1925,-1
2912,05000US51193,1190,-1,674,-1
2913,05000US51195,3643,-1,1468,-1
2914,05000US51197,2016,-1,919,-1
2915,05000US51199,4600,-1,1813,-1
2916,05000US51510,9834,-1,4979,-1
2917,05000US51515,353,-1,143,-1
2918,05000US51520,1233,-1,570,-1
2919,05000US51530,452,-1,158,-1
2920,05000US51540,3779,-1,1556,-1
2921,05000US51550,15165,-1,5504,-1
2922,05000US51570,1365,-1,620,-1
2923,05000US51580,457,-1,244,-1
2924,05000US51590,3715,-1,1775,-1
2925,05000US51595,496,-1,210,-1
2926,05000US51600,1939,-1,700,-1
2927,05000US51610,984,-1,410,-1
2928,05000US51620,544,-1,236,-1
2929,05000US51630,1775,-1,693,-1
2930,05000US51640,494,-1,217,-1
2931,05000US51650,9078,-1,3921,-1
2932,05000US51660,3757,-1,1107,-1
2933,05000US51670,1337,-1,630,-1
2934,05000US51678,667,-1,134,-1
2935,05000US51680,6337,-1,2255,-1
2936,05000US51683,2267,-1,838,-1
2937,05000US51685,820,-1,295,-1
2938,05000US51690,1156,-1,554,-1
2939,05000US51700,12366,-1,5071,-1
2940,05000US51710,20037,-1,8032,-1
2941,05000US51720,314,-1,149,-1
2942,05000US51730,2441,-1,1291,-1
2943,05000US51735,969,-1,376,-1
2944,05000US51740,7518,-1,3196,-1
2945,05000US51750,1079,-1,357,-1
2946,05000US51760,15493,-1,7365,-1
2947,05000US51770,6197,-1,2973,-1
2948,05000US51775,1895,-1,720,-1
2949,05000US51790,1884,-1,835,-1
2950,05000US51800,6484,-1,2646,-1
2951,05000US51810,32452,-1,12932,-1
2952,05000US51820,1442,-1,648,-1
2953,05000US51830,1599,-1,434,-1
2954,05000US51840,1680,-1,731,-1
2955,05000US53001,2034,-1,761,-1
2956,05000US53003,1982,-1,875,-1
2957,05000US53005,12088,-1,4738,-1
2958,05000US53007,4776,-1,2238,-1
2959,05000US53009,6356,-1,3022,-1
2960,05000US53011,32398,-1,12601,-1
2961,05000US53013,571,-1,278,-1
2962,05000US53015,7381,-1,3128,-1
2963,05000US53017,3721,-1,1541,-1
2964,05000US53019,1069,-1,659,-1
2965,05000US53021,4621,-1,1548,-1
2966,05000US53023,419,-1,214,-1
2967,05000US53025,6659,-1,2626,-1
2968,05000US53027,6777,-1,3004,-1
2969,05000US53029,6464,-1,3100,-1
2970,05000US53031,2508,-1,1362,-1
2971,05000US53033,138408,-1,57569,-1
2972,05000US53035,20163,-1,8343,-1
2973,05000US53037,3752,-1,1782,-1
2974,05000US53039,2105,-1,1042,-1
2975,05000US53041,7190,-1,3195,-1
2976,05000US53043,2050,-1,1044,-1
2977,05000US53045,4865,-1,2366,-1
2978,05000US53047,4108,-1,2073,-1
2979,05000US53049,2357,-1,1407,-1
2980,05000US53051,1585,-1,867,-1
2981,05000US53053,63499,-1,25007,-1
2982,05000US53055,4258,-1,3081,-1
2983,05000US53057,15395,-1,7067,-1
2984,05000US53059,1571,-1,806,-1
2985,05000US53061,52262,-1,20676,-1
2986,05000US53063,36206,-1,14667,-1
2987,05000US53065,5190,-1,2457,-1
2988,05000US53067,16616,-1,6885,-1
2989,05000US53069,459,-1,228,-1
2990,05000US53071,5151,-1,1902,-1
2991,05000US53073,13578,-1,5870,-1
2992,05000US53075,5993,-1,2424,-1
2993,05000US53077,16946,-1,5945,-1
2994,05000US54001,1679,-1,820,-1
2995,05000US54003,6180,-1,2560,-1
2996,05000US54005,2170,-1,1004,-1
2997,05000US54007,1507,-1,764,-1
2998,05000US54009,2306,-1,1006,-1
2999,05000US54011,7306,-1,3394,-1
3000,05000US54013,659,-1,352,-1
3001,05000US54015,802,-1,400,-1
3002,05000US54017,771,-1,395,-1
3003,05000US54019,4032,-1,1917,-1
3004,05000US54021,948,-1,395,-1
3005,05000US54023,1050,-1,605,-1
3006,05000US54025,3297,-1,1674,-1
3007,05000US54027,1682,-1,1015,-1
3008,05000US54029,2530,-1,1190,-1
3009,05000US54031,1087,-1,681,-1
3010,05000US54033,6290,-1,2874,-1
3011,05000US54035,1944,-1,907,-1
3012,05000US54037,3975,-1,1630,-1
3013,05000US54039,15232,-1,7171,-1
3014,05000US54041,1497,-1,705,-1
3015,05000US54043,1474,-1,711,-1
3016,05000US54045,3030,-1,1391,-1
3017,05000US54047,2336,-1,1363,-1
3018,05000US54049,5619,-1,2626,-1
3019,05000US54051,3269,-1,1485,-1
3020,05000US54053,2043,-1,963,-1
3021,05000US54055,4664,-1,2239,-1
3022,05000US54057,2278,-1,1144,-1
3023,05000US54059,2213,-1,1064,-1
3024,05000US54061,7558,-1,3413,-1
3025,05000US54063,1121,-1,600,-1
3026,05000US54065,1208,-1,724,-1
3027,05000US54067,1927,-1,934,-1
3028,05000US54069,4704,-1,2129,-1
3029,05000US54071,901,-1,570,-1
3030,05000US54073,1038,-1,433,-1
3031,05000US54075,1118,-1,904,-1
3032,05000US54077,3405,-1,1547,-1
3033,05000US54079,3928,-1,1661,-1
3034,05000US54081,5650,-1,2420,-1
3035,05000US54083,2702,-1,1317,-1
3036,05000US54085,1537,-1,811,-1
3037,05000US54087,1355,-1,688,-1
3038,05000US54089,1158,-1,599,-1
3039,05000US54091,1454,-1,593,-1
3040,05000US54093,1197,-1,716,-1
3041,05000US54095,1296,-1,687,-1
3042,05000US54097,1919,-1,832,-1
3043,05000US54099,3101,-1,1492,-1
3044,05000US54101,1017,-1,554,-1
3045,05000US54103,1749,-1,866,-1
3046,05000US54105,498,-1,275,-1
3047,05000US54107,7585,-1,3436,-1
3048,05000US54109,1944,-1,948,-1
3049,05000US55001,4489,-1,2962,-1
3050,05000US55003,3570,-1,1974,-1
3051,05000US55005,9887,-1,4623,-1
3052,05000US55007,5018,-1,3434,-1
3053,05000US55009,22082,-1,8799,-1
3054,05000US55011,4586,-1,2113,-1
3055,05000US55013,5233,-1,3743,-1
3056,05000US55015,6500,-1,2618,-1
3057,05000US55017,10138,-1,4210,-1
3058,05000US55019,10989,-1,4445,-1
3059,05000US55021,10711,-1,4642,-1
3060,05000US55023,4352,-1,2173,-1
3061,05000US55025,46345,-1,19218,-1
3062,05000US55027,15267,-1,6258,-1
3063,05000US55029,5353,-1,3607,-1
3064,05000US55031,7540,-1,3685,-1
3065,05000US55033,8730,-1,3526,-1
3066,05000US55035,10746,-1,4350,-1
3067,05000US55037,1015,-1,979,-1
3068,05000US55039,15215,-1,6162,-1
3069,05000US55041,2810,-1,2150,-1
3070,05000US55043,12654,-1,5218,-1
3071,05000US55045,7716,-1,3165,-1
3072,05000US55047,4342,-1,2212,-1
3073,05000US55049,6317,-1,2755,-1
3074,05000US55051,1910,-1,1340,-1
3075,05000US55053,5841,-1,2559,-1
3076,05000US55055,10432,-1,4277,-1
3077,05000US55057,6372,-1,3176,-1
3078,05000US55059,12909,-1,5089,-1
3079,05000US55061,4539,-1,1901,-1
3080,05000US55063,11735,-1,4630,-1
3081,05000US55065,5755,-1,2393,-1
3082,05000US55067,4584,-1,2477,-1
3083,05000US55069,5608,-1,2831,-1
3084,05000US55071,13161,-1,5607,-1
3085,05000US55073,21043,-1,8554,-1
3086,05000US55075,7488,-1,4544,-1
3087,05000US55077,4651,-1,2526,-1
3088,05000US55078,610,-1,283,-1
3089,05000US55079,78710,-1,34234,-1
3090,05000US55081,9063,-1,3746,-1
3091,05000US55083,8098,-1,4545,-1
3092,05000US55085,5609,-1,3864,-1
3093,05000US55087,18515,-1,7366,-1
3094,05000US55089,8480,-1,3470,-1
3095,05000US55091,2410,-1,1078,-1
3096,05000US55093,7859,-1,3073,-1
3097,05000US55095,10565,-1,5178,-1
3098,05000US55097,11218,-1,4649,-1
3099,05000US55099,4558,-1,2638,-1
3100,05000US55101,16558,-1,6683,-1
3101,05000US55103,4872,-1,2215,-1
3102,05000US55105,16681,-1,6726,-1
3103,05000US55107,4597,-1,2452,-1
3104,05000US55109,11408,-1,4402,-1
3105,05000US55111,11153,-1,4979,-1
3106,05000US55113,4367,-1,3230,-1
3107,05000US55115,10098,-1,4537,-1
3108,05000US55117,14507,-1,5942,-1
3109,05000US55119,5953,-1,2747,-1
3110,05000US55121,7947,-1,3414,-1
3111,05000US55123,8141,-1,3535,-1
3112,05000US55125,4419,-1,3995,-1
3113,05000US55127,11745,-1,5432,-1
3114,05000US55129,5081,-1,3185,-1
3115,05000US55131,11280,-1,4522,-1
3116,05000US55133,35199,-1,14055,-1
3117,05000US55135,10292,-1,4534,-1
3118,05000US55137,6377,-1,3380,-1
3119,05000US55139,17400,-1,7183,-1
3120,05000US55141,11831,-1,5060,-1
3121,05000US56001,3107,-1,1220,-1
3122,05000US56003,2013,-1,855,-1
3123,05000US56005,3140,-1,1166,-1
3124,05000US56007,2060,-1,983,-1
3125,05000US56009,1249,-1,528,-1
3126,05000US56011,944,-1,452,-1
3127,05000US56013,4742,-1,1935,-1
3128,05000US56015,1581,-1,609,-1
3129,05000US56017,625,-1,300,-1
3130,05000US56019,622,-1,305,-1
3131,05000US56021,6703,-1,2793,-1
3132,05000US56023,2073,-1,1037,-1
3133,05000US56025,6546,-1,2616,-1
3134,05000US56027,430,-1,204,-1
3135,05000US56029,2108,-1,895,-1
3136,05000US56031,766,-1,405,-1
3137,05000US56033,2536,-1,1063,-1
3138,05000US56035,729,-1,382,-1
3139,05000US56037,3725,-1,1457,-1
3140,05000US56039,987,-1,582,-1
3141,05000US56041,1791,-1,705,-1
3142,05000US56043,891,-1,394,-1
3143,05000US56045,783,-1,322,-1
3144,05000US72001,1558,-1,681,-1
3145,05000US72003,2581,-1,1211,-1
3146,05000US72005,3947,-1,1952,-1
3147,05000US72007,1685,-1,743,-1
3148,05000US72009,1799,-1,779,-1
3149,05000US72011,1859,-1,848,-1
3150,05000US72013,6463,-1,2939,-1
3151,05000US72015,1074,-1,532,-1
3152,05000US72017,1191,-1,546,-1
3153,05000US72019,1648,-1,650,-1
3154,05000US72021,17164,-1,7006,-1
3155,05000US72023,2456,-1,1650,-1
3156,05000US72025,9596,-1,4117,-1
3157,05000US72027,2105,-1,897,-1
3158,05000US72029,2877,-1,1214,-1
3159,05000US72031,11746,-1,5319,-1
3160,05000US72033,2120,-1,887,-1
3161,05000US72035,3085,-1,1374,-1
3162,05000US72037,835,-1,538,-1
3163,05000US72039,1345,-1,594,-1
3164,05000US72041,3003,-1,1238,-1
3165,05000US72043,2536,-1,1107,-1
3166,05000US72045,1410,-1,645,-1
3167,05000US72047,1920,-1,800,-1
3168,05000US72049,190,-1,257,-1
3169,05000US72051,2276,-1,1003,-1
3170,05000US72053,2528,-1,1282,-1
3171,05000US72054,602,-1,256,-1
3172,05000US72055,1429,-1,811,-1
3173,05000US72057,2729,-1,1070,-1
3174,05000US72059,1580,-1,711,-1
3175,05000US72061,6548,-1,2903,-1
3176,05000US72063,2352,-1,1005,-1
3177,05000US72065,2064,-1,899,-1
3178,05000US72067,1319,-1,606,-1
3179,05000US72069,3432,-1,1724,-1
3180,05000US72071,2646,-1,1259,-1
3181,05000US72073,905,-1,381,-1
3182,05000US72075,3489,-1,1365,-1
3183,05000US72077,2061,-1,892,-1
3184,05000US72079,1437,-1,754,-1
3185,05000US72081,2124,-1,946,-1
3186,05000US72083,835,-1,352,-1
3187,05000US72085,1826,-1,848,-1
3188,05000US72087,2285,-1,1044,-1
3189,05000US72089,1419,-1,778,-1
3190,05000US72091,2806,-1,1266,-1
3191,05000US72093,441,-1,226,-1
3192,05000US72095,763,-1,338,-1
3193,05000US72097,6162,-1,3171,-1
3194,05000US72099,1981,-1,940,-1
3195,05000US72101,1663,-1,698,-1
3196,05000US72103,1214,-1,562,-1
3197,05000US72105,1680,-1,714,-1
3198,05000US72107,1657,-1,733,-1
3199,05000US72109,1129,-1,594,-1
3200,05000US72111,1864,-1,723,-1
3201,05000US72113,12606,-1,5294,-1
3202,05000US72115,1481,-1,611,-1
3203,05000US72117,985,-1,598,-1
3204,05000US72119,3240,-1,1427,-1
3205,05000US72121,1635,-1,846,-1
3206,05000US72123,1936,-1,903,-1
3207,05000US72125,2336,-1,1115,-1
3208,05000US72127,29343,-1,14861,-1
3209,05000US72129,2586,-1,1106,-1
3210,05000US72131,2323,-1,1176,-1
3211,05000US72133,1481,-1,641,-1
3212,05000US72135,4068,-1,1512,-1
3213,05000US72137,6045,-1,2615,-1
3214,05000US72139,4699,-1,1946,-1
3215,05000US72141,2395,-1,1094,-1
3216,05000US72143,2399,-1,1051,-1
3217,05000US72145,3372,-1,1689,-1
3218,05000US72147,453,-1,332,-1
3219,05000US72149,1750,-1,670,-1
3220,05000US72151,2507,-1,1040,-1
3221,05000US72153,2840,-1,1481,-1
